user_id,comment_text,post_id,thread_id,post_time
475385,"Perhaps I should have said decreases toward the left and decreases toward the right, but I was trying to speak in the manner used in the videos. Yes the parabola does become less negative or increases as we approach the vertex from the left side and decreases or becomes more negative as we move away from the vertex as x increases on the right side.",5406,1013,1363964203
1706066,"Alexander,

The deadline for week #7 is April 1st.",5407,1012,1363969257
1706066,"Oops, I meant March 29th.",5407,1012,1363969333
2258187,"Sorry, 12. Accident. :-) ",5379,51,1363969395
2268070,"David, finally somebody older than I am. I'll be 65 in November. This course is awesome!!. I hope to continue with more math. Any more students out there > 65?",884,51,1363970602
1713972,"Pareen, I notice that your ""\"" is missing from the infinity.

Erica",5411,1014,1363972123
515909,"Shut up kid dont ask for answers do it yourself",5314,1000,1363978133
1713972,"That's ok ... I signed off with my name :).

I was pretty sthe format was correct and that my bum",5420,1014,1363981781
1713972,"Gosh! :) I don't know what's wrong with my computer! What I meant to say was:

That's ok ... I signed off with my name :).
I was pretty sure that my format was correct, but I kept getting the same numbers. I'd like to be able to work through it to get the right answer --- can you help me out?

Erica",5420,1014,1363981935
475385,"You're welcome. My pleasure.",5429,1017,1363995604
1381057,"Hi Nathan, I think it's ok as long as we don't post the answer that passes the auto-grader : )

And Alexander, thanks for your reply. Actually, my other answer that fails is g(x) = -2*x^4-10, and if you use this for f(g(x)), you can see the result equals h(x)",5407,1012,1364017171
1728980,"Thanks. I know how to proceed now.",5455,1029,1364066435
2257838,"Thanks Dominic I think I must still be doing something wrong.   I did the first part and got x^2+2x -6 when I put that into the quadratic equation I get -2 -sqrt(7) which comes up wrong.  Where am I going wrong?",5456,1030,1364068723
475385,"It's the -2 in your answer. The -sqrt(7) is right, so let's not worry about that. For the part of the quadratic formula -b/2a you have b=2 and a=1 from the quadratic quotient above . So -(2)/2(1)=-1.",5456,1030,1364069751
2466169,"Note the hard deadline for some exercises is the 29th so you will need to do it ASAP.
",5464,902,1364077893
1970878,"Can someone please help I am so frustrated with this problem!

",5467,1032,1364080081
1970878,"Simon that would be the answer if x was greater than 0 but x is < 0. You need to the - sets on your number line. I did the same thing.
",5477,1035,1364099951
1970878,"Did you get the right answer for number 2? I can't figure out that one and it is driving me nuts. Can you give me a start?
",5477,1035,1364100083
1970878,"Actually Joni it did work to factor the denominator to but I just forgot to divide that answer by 3 and then you still come up with the same answer, but it took me doing it your way to see my error! Thanks for the help, it was driving me crazy. The first one in all the weeks I couldn't figure out after 2 tries.",5473,1032,1364102111
2200313,"At least 3 attempts, untimed and, because typos (also committed several times by the theachers), only multiple-choice quiz!",5438,1022,1364103119
1970878,"That's the one thing I am scared about with the final is silly mistakes like that. I have done that so many times in this course and go crazy thinking I don't have the right answer and will spend an hour or more on one problem when it is just a misplaced symbol. How are we suppose to get the test done in 2.5 hours.
",5493,1035,1364145123
1451765,"I hadn't thought much about the fact that this MOOC is being worked by people in some 50+ countries around the world. It is not true that everyone has decent quality internet access, yet some probably have excellent connectivity. Someone needs to figure out a clever way not to punnish those who are in jeopardy of not being able to complete their final examination just because of the reliability of their internet access. Not only low quality lines, but also low speed, low bandwidth connection are problematic in the case of a final examination conducted over the internet. Maybe you could figure out a way that the test could be downloaded as an ""off-line"" package that cannot be subverted by any user, but limits each user an exact amount of time in which to execute the exam, and then they have to upload their results when finished. Or something. Somebody should solve this problem.",5486,1022,1364148766
1905251,"I posted that and I got it right. Check to see if you used a backslash.",5487,1035,1364152914
1905251,"Yes. -1 and 3 create a function of the form x/0. ",5494,1035,1364154235
544493,"Que tal Giovanni, aclárame algo soy yo o hay un error en la pregunta tal como está? tengo 3 , 1 y 2+i. No encuentro la forma de ingresar la respuesta en el box. Espero hables Español.

How is everything Giovanni, tell me something or there is an error in the question as it is? I have 3, 1 and 2 + i. I can not find the way to enter the answer in the box. I hope you speak Spanish. the other problems solved",5491,1041,1364166416
815561,"Hola Jose Luis
Lo que hice fue buscar los ceros a partir del termino independiente +10.
Es decir, evalué +/- 1, +/- 2, +/- 5 , +/- 10 y compruebo que uno de ellos es un cero de g(x).
No tuve que usar la información x=2+i. Por favor haz la evaluación y vas a encontrar el cero que buscas. Comieza con +1, luego con -1 y así susecivamente.",5491,1041,1364183358
2442109,"Can any one help me in dis question I mean week#9 quiz#3 Q#2",5473,1032,1364220190
390127,"I just turned 12 and my sister is on this as well and she is 8.",280,51,1364221562
390127,"I just turned 12.",280,51,1364221607
825714,"Applying ""conjugate zero theorem"" shown #1 in 2d video.  Do we need to find all zeros or just polynomial?",5518,1041,1364225425
825714,"Can find all zeros applying ""conjugate zero theorem"" in video lecture.  Do we need to answer all zeros of polynomial or just polynomial,Q(x)? ",5518,1041,1364225567
