user_id,post_text,id,thread_id,post_time
2111441,"I have a question about Remainder Theorem from reading assignment:
http://www.mathsisfun.com/algebra/polynomials-remainder-factor.html

If I'm reading it right then it is saying that f(x) / g(x) = q(x) + r(x), and that this can be converted to the sum f(x) = g(x) * q(x) + r(x).

My question is if you are converting it by multiplying both sides of the equation by g(x) then shouldn't the converted equation be f(x) = g(x) * [q(x) + r(x)]?

I haven't finished all of the readings yet, so maybe it will be explained better else where when I get to it, but figured that I'd ask the question here now while it is fresh in my mind.

Thanks.",5395,1010,1363900775
1858123,"yes ty so much :):):):)",5396,946,1363901503
2497409,"Can anyone help me, in question 1 I am getting answer [a,\inf)U(a,0) but it shows wrong, where I am making mistake?
",5397,934,1363904522
1743690,"Si observas la Gráfica del Examen 1 Question 1 TE dados Que Se extiende desde 2 

Hasta el infinito [2,\inf) ESTA ES. debes cerrar el espacio.",5398,934,1363904935
1743690,"la gráfica de pregunta dos (-4,-3]U[1,\inf)  y debes cerrar los espacios.",5399,934,1363905434
2046448,"I am having the same problem, I have worked problem many times!!
",5400,1002,1363915361
2523785,"I want to take this opportunity to thank you Drs. Eichorn and Lehman, from the bottom of my heart for doing this class! I'm a 56 year old disabled RN and I decided that since I have time, and these free courses are available, I would try some of them, (the last time I was in college was in the 70's). I have a huge interest in astronomy, cosmology, and particle physics, but all those courses require a basic understanding of calculus, which unfortunately, I don't have.

 I wanted to be an astronaut when I was a little girl, but when I told my mother, she said,""Only boys grow up to be astronauts, and besides, you have to be really good at math to do that.""  Well, I didn't let the only boys thing scare me, but I DID let the math thing scare me! Back in the 60's and 70's, girls were not encouraged to do such things as higher math. We didn't have to take trigonometry or calculus, although most of the boys did. 

I always kind of felt like there was this big secret about all this complex math that made it too hard for me to comprehend. I tried a calculus course my second year at Penn State, but the professor was Korean and spoke with a very thick accent. It took me a week before I could understand he was saying ""straight line"" instead of ""street light"". So I dropped the course and believed the lie that I wasn't good at math. Anyway, as I said, all the classes I wanted to take required calculus, but I didn't want to dive right into calculus until I did some review of my VERY rusty algebra.
  
I wasn't sure I could do it, but I want to say, I have completely enjoyed taking this whole course! It was very tough for me at first because it had been 39 years since I was in high school, and taken any kind of math class, and I sure have forgotten a lot. But the discussion forum was great, and helped a lot. I didn't hurt that the lessons were very well explained, and the quiz problems really taught me how to do the math, not just eliminate options, (although I do admit that half the battle at first was putting in the answers). I am just amazed at how really GOOD at math I turned out to be! I totally GET IT! You have no idea how incredible this feeling is! I feel like I can do anything now, and the next thing I plan to do is take the pre-calculus course you two offer! After that who knows, maybe I'll design the first warp drive starship engine! Besides... I don't know what I would do without hearing Dr Lehman's soothing voice every day...hahaha! 
Thanks again ladies! Brava!",5401,1011,1363937763
2120255,"What a wonderful posting!!  I was in school in the 60's and I know exactly what you are saying about girls and math.  It is so great that you are realizing a life long dream!!",5402,1011,1363948037
1381057,"Each h(x) and f(x) evaluates an absolute value of an expression, so shouldn't there be two possible answers to this question?",5403,1012,1363952258
2540177,"Please clarify. Seems to me that in a parabola where a<0 that the curve comes from negative infinity and goes to negative infinity?",5404,1013,1363962957
475385,"The graph will look something like a bullet shell standing on its base. Because of the negative leading coefficient the function decreases (falls) on the left and decreases (falls) on the right.",5405,1013,1363963280
2540177,"Wouldn't it increase from the left side of the vertex from neg infinity and decrease from the right of the vertex to negative infinity (-/inf,x], [x,-/inf)?",5406,1013,1363963619
1349694,"Well the deadline is over now so I don't mind sharing this.

The correct answer is $$g(x)=2x^4$$. 

What you're talking about is  $$g(x)=-2x^4$$, right? 

No that will not work actually. Consider a simple case. $$|x+1|\neq|-x+1|$$, the absolute values work only after you evaluate the terms inside, before that, the negative signs do make an effect.


Unless you're talking about $$g(x)=|2x^4|$$, but you do realize that as long as $$x\in\mathbb{R}$$,  $$2x^4$$ is always positive, thus $$2x^4=|2x^4|$$.

So there's only one single answer. No alternatives.",5407,1012,1363968574
1349694,"The correct interpretation of a parabola $$y=ax^2$$ with $$a<0$$ should be:

The parabola is increasing on $$[0,\infty)$$ and decreasing on $$(-\infty,0]$$;
The parabola falls to the left and falls to the right.

The concepts increase, decrease and rise, fall may be confused.

When a function is rising, it's diagram is leaning to the right ( in a right hand system ). Algebraically,  y is increasing along with x.",5408,1013,1363969117
2258187,"For this question, I checked my answers but when I submitted it, I got it wrong. I submitted it multiple times and ways. I don't know if I'm typing it wrong, or using the parentheses and brackets incorrectly. For my answer, I got (0,2)U(4,inf). Help?",5409,1014,1363969280
2258187,12.,5410,51,1363969456
1713972,"I got (-8,0)U(6,\inf) ... but that's wrong too. Can anyone help?

Erica",5411,1014,1363972025
1858123,"f(x)=a(x-2)^2-4 right? and f(x)=3 and (x)=-1 and when i work that out i get a=-2 ... what am i doing wrong? it seams really simple and follows the video really well but its not right and i dont know y",5412,971,1363975052
1858123,"nvm sorry i was so focused on the9 being positive that i accidentally left the positive sign up and then added",5413,971,1363975313
1743690,"el curso de pre calculo y ESTA DISPONIBLE.",5414,902,1363977457
349611,"Erica is correct. You are missing the backslash for inf - \inf",5415,1014,1363977533
2448854,"I also am using Khan academy.  I do like the way you can step through the problems because there is usually one step I am missing and this helps me to identify what it is that I don't understand.  Using both the lectures here and the ones at Khan Academy and a couple of text books I have, I can usually understand the problems. For me it takes different approaches and a lot of repetition to understand this, but I am getting there.  I certainly know more than when I started the course, but I am not sure I can pass an exam.",5416,640,1363977791
1743690,"LES DOY LAS GRACIAS A TODOS LOS MAESTROS QUE SE HAN ESFORZADO POR LA CREACIÓN DE ESTOS MATERIALES DE APOYO PARA ESTE CURSO, GRACIAS POR TODO SUS ESFUERZOS Y POR LA MANERA DESINTERESADA CON LA CUAL COMPARTEN SUS CONOCIMIENTOS, QUEDANDO ALA VANGUARDIA EN UNA NUEVA METODOLOGÍA DE ENSEÑANZA Y DEMOSTRANDO QUE SE PUEDE UNIR LOS LIMITES DE LAS CULTURAS EN UN SOLO APRENDIZAJE.      ",5417,112,1363978344
1743690,"Ustedes abren una ventana ala creación de universidades virtuales que faciliten una carrera universitaria de manera gratuita aquellos que no tienen recursos, este curso no tiene nada que envidiar a ningún curso presencial he aprendido mucho, he aprendido diferentes formas de ejecutar un ejercicio y todos nos lleva a una misma respuesta.  ",5418,112,1363978759
